link,post_id,response,title
https://blog.ahmedkamal.me/why-should-you-care-about-big-data-data-science-cbf3ea5c7aef?source=tag_archive---------0----------------,cbf3ea5c7aef,2,Why should you care about big data & data science ?I was recently talking with a friend about big data. We were arguing about the need for big data and whether it is just a hype or a real need for today’s business.
https://medium.com/@MikeRossiter/i-wrote-a-screen-scraper-7994029930d7?source=tag_archive---------1----------------,7994029930d7,1,"I wrote a screen scraperFor a side project that I am working on, I need to set up a way to automatically collect data from the web. Where possible, application programming interfaces (APIs) present a ‘clean’ way to grab formatted data from the web. However, it requires configuration by the site owner. In…"
https://medium.com/data-its-discontents/data-its-discontents-vol-1-abuse-of-data-abuse-of-bodies-f14a240b7b9e?source=tag_archive---------3----------------,f14a240b7b9e,1,"Data & its Discontents vol. 1: Abuse of Data, Abuse of BodiesPrologue"
https://medium.com/@arthegall/power-laws-rule-everything-around-me-e3449535505d?source=tag_archive---------1----------------,e3449535505d,1,"Power Laws Rule Everything Around MeA few days ago, I was laughing about an essay on startup hiring that inexplicably name-checked “power laws.”I suggested that “power laws” are for me, when I am reading a popular article, a shibboleth — a signal that buzzwords are being…"
https://medium.com/@manishjainnsk/a-try-at-data-analysis-a6609aeac54f?source=tag_archive---------2----------------,a6609aeac54f,4,"Stock Market Data Analysis Part 1These past few weeks I was surfing around net and was trying to learn so called the next big thing of IT industry- ‘Data Analysis’ . After some Zillion searches ,I found this wonderful tutorial that explains how to use Python for Data Analysis(Jose Marcial Portilla…"
https://medium.com/the-astronomer-journey/the-growing-data-opportunity-6f7719138c8c?source=tag_archive---------0----------------,6f7719138c8c,1,"The Growing Data Opportunitytl;dr Data silos are a problem, and the fragmentation of data is increasing. While there’s a lot of value in…"
https://medium.com/@theodorehu95/discrete-decision-tree-python-implementation-7e5892631faf?source=tag_archive---------2----------------,7e5892631faf,1,Discrete Decision Tree Python ImplementationThis implementation has some prerequisite：The feature of data set has to be discreteThe last column of data set must be the label or classMissing data is not allowed
https://medium.com/@michelelevorato/big-bang-data-cfd44020079e?source=tag_archive---------7----------------,cfd44020079e,2,"Big Bang DataInsights from the exhibitionsFew day ago I’ve visited Big Bang Data, an awesome exhibition about “the datafication of our world and how data affects everyone” ."
https://medium.com/@d_feldman/seven-things-i-learned-at-my-first-data-science-hackathon-644686cf47f8?source=tag_archive---------0----------------,644686cf47f8,2,Seven things I learned at my first data science hackathon
https://medium.com/@olegrogynskyy/artificial-intelligence-s-last-barrier-real-time-learning-942ba6303043?source=tag_archive---------2----------------,942ba6303043,2,Artificial Intelligence’s Last Barrier: Real-Time Learning
