link,post_id,response,title
https://medium.com/@neotheicebird/webcam-based-image-processing-in-ipython-notebooks-47c75a022514?source=tag_archive---------0----------------,47c75a022514,1,"Webcam based image processing in iPython notebooksSo you made an image filter and want to quickly test it?, Or you have a Deep learning model that detects human faces and who best to test it on than your face through your webcam?"
https://blog.exploratory.io/quick-tip-split-a-sequence-of-numbers-or-letters-into-multiple-columns-87257e88a546?source=tag_archive---------1----------------,87257e88a546,1,Quick Tip: Split a sequence of numbers or letters into multiple columnsSeparating a text value into multiple columns by using a separating character is easy. You can use ‘separate’ command from ‘tidyr’ package like below.
https://engineering.pandora.com/the-magic-behind-thumbprint-radio-2c5b8103b71?source=tag_archive---------2----------------,2c5b8103b71,1,"The Magic Behind Thumbprint RadioDuring our bi-annual hackathon in November of 2014, we were treated to a great idea. The idea, named…"
https://medium.com/bahmni-blog/introduction-to-exploratory-data-analysis-of-bahmni-using-r-6c186fd6f010?source=tag_archive---------4----------------,6c186fd6f010,2,Introduction to Exploratory Data Analysis of Bahmni using R
https://blog.opszero.com/lean-analytics-for-devops-84a505168aed?source=tag_archive---------5----------------,84a505168aed,1,Lean Analytics for DevOpsI recently finished a book called Lean Analytics. I highly recommend it for anyone who is working on a startup…
https://medium.com/datos-argentina/hay-datos-hay-equipo-e507b2ca7082?source=tag_archive---------1----------------,e507b2ca7082,3,"Hay datos ¡Hay equipo!Físicos, programadores, diseñadores, politólogos, economistas. Nos mezclamos…"
https://medium.com/kineviz-blog/data-and-virtual-reality-part-i-3d088cee161a?source=tag_archive---------4----------------,3d088cee161a,1,Data and Virtual Reality — Part IWhat can VR bring you that typical data visualization doesn’t? A tour of high-dimension…
https://m.signalvnoise.com/lets-chart-stop-those-lying-line-charts-60020e299829?source=tag_archive---------0----------------,60020e299829,9,Let’s Chart: stop those lying line chartsI want to talk about one of the most basic tasks a data analyst will be asked to do on a regular basis: present some data over a period of time.Let’s look at a chart of monthly sales from Noah’s Imaginary Widget Company. I see…
https://blog.agolo.com/an-overview-of-summarization-551499a144d5?source=tag_archive---------2----------------,551499a144d5,1,An Overview of SummarizationAn introduction to the types of automated summarization
https://perplex.city/license-to-count-75c64fd36644?source=tag_archive---------3----------------,75c64fd36644,1,License to CountA famous statistical anecdote from WWII can be applied to police cars in New York…
https://medium.com/@differengenera/a-proper-statistical-analysis-of-the-prose-works-of-samuel-beckett-20306f069fda?source=tag_archive---------9----------------,20306f069fda,1,"A (Proper) Statistical analysis of the prose works of Samuel BeckettContent warning: If you want to get to the fun parts, the results of an analysis of…"
https://medium.com/@omgimanerd/the-wordy-words-of-hillary-clinton-and-donald-trump-59d0bed33b74?source=tag_archive---------0----------------,59d0bed33b74,1,The Wordy Words Of Hillary Clinton And Donald Trump
https://medium.freecodecamp.org/if-you-want-to-learn-data-science-take-a-few-of-these-statistics-classes-9bbabab098b9?source=tag_archive---------0----------------,9bbabab098b9,23,"If you want to learn Data Science, take a few of these statistics classes"
https://medium.com/the-downlinq/you-only-look-twice-multi-scale-object-detection-in-satellite-imagery-with-convolutional-neural-38dad1cf7571?source=tag_archive---------1----------------,38dad1cf7571,8,You Only Look Twice — Multi-Scale Object Detection in Satellite Imagery With Convolutional Neural Networks (Part I)
https://blog.exploratory.io/analyzing-emotions-using-facial-expressions-in-video-with-microsoft-ai-and-r-8f7585dd0780?source=tag_archive---------2----------------,8f7585dd0780,4,Analyzing Emotions using Facial Expressions in Video with Microsoft AI and R
https://medium.com/@Francesco_AI/big-data-and-risk-management-in-financial-markets-part-i-eed4e245f3db?source=tag_archive---------3----------------,eed4e245f3db,1,Big Data & Risk Management in Financial Markets (Part I)How big data helps you managing risks
https://medium.com/@periscopedata/periscope-datas-25m-series-b-2557b999f73e?source=tag_archive---------4----------------,2557b999f73e,1,Periscope Data’s $25M Series BWe’re excited to announce that we’ve raised $25M in Series B Funding!
