link,post_id,response,title
https://medium.com/learning-new-stuff/machine-learning-in-a-week-a0da25d59850?source=tag_archive---------0----------------,a0da25d59850,15,Machine Learning in a WeekGetting into machine learning (ml) can seem like an unachievable task from the outside.
https://medium.com/@chris_bour/6-tricks-i-learned-from-the-otto-kaggle-challenge-a9299378cd61?source=tag_archive---------1----------------,a9299378cd61,2,6 Tricks I Learned From The OTTO Kaggle Challenge
https://medium.com/rants-on-machine-learning/7-ways-to-improve-your-predictive-models-753705eba3d6?source=tag_archive---------2----------------,753705eba3d6,2,7 Ways to Improve your Predictive ModelsThis is a figure I dug up from an old slide deck I prepared years ago for a workshop on…
https://towardsdatascience.com/big-data-metaphors-we-live-by-98d3fa44ebf8?source=tag_archive---------3----------------,98d3fa44ebf8,2,Big Data Metaphors We Live ByKailash Awati and Simon Buckingham Shum
https://medium.com/@chuckrussell/you-re-not-a-data-scientist-f2a75e5abd55?source=tag_archive---------4----------------,f2a75e5abd55,1,"You’re Not a Data ScientistMany of my friends, colleagues and contacts have started calling…"
https://medium.com/it-s-a-data-world/what-is-the-difference-between-business-intelligence-and-data-science-f223090f95e8?source=tag_archive---------5----------------,f223090f95e8,1,"What is the difference between Business Intelligence and Data Science?In our area of work and as a Business Engineer at Dataiku, people (customers, partners, network, school friends) often ask me: what is the difference between BI and Data Science?"
https://technology.cloverhealth.com/why-is-a-data-scientist-ab160829d7f3?source=tag_archive---------6----------------,ab160829d7f3,1,"Why is a Data Scientist?Hello World! Felt like I had to do that since this is the first you’ve heard from me. But there will be more! And I’m looking forward to sharing my thoughts.This’ll be the first in a set of posts digging into our take on Data Science at Clover Health, and why…"
https://medium.com/learning-new-stuff/machine-learning-in-a-week-a0da25d59850?source=tag_archive---------0----------------,a0da25d59850,15,Machine Learning in a WeekGetting into machine learning (ml) can seem like an unachievable task from the outside.
https://medium.com/@chris_bour/6-tricks-i-learned-from-the-otto-kaggle-challenge-a9299378cd61?source=tag_archive---------1----------------,a9299378cd61,2,6 Tricks I Learned From The OTTO Kaggle Challenge
https://medium.com/rants-on-machine-learning/7-ways-to-improve-your-predictive-models-753705eba3d6?source=tag_archive---------2----------------,753705eba3d6,2,7 Ways to Improve your Predictive ModelsThis is a figure I dug up from an old slide deck I prepared years ago for a workshop on…
https://towardsdatascience.com/big-data-metaphors-we-live-by-98d3fa44ebf8?source=tag_archive---------3----------------,98d3fa44ebf8,2,Big Data Metaphors We Live ByKailash Awati and Simon Buckingham Shum
