link,post_id,response,title
https://medium.com/@aneesha/visualising-top-features-in-linear-svm-with-scikit-learn-and-matplotlib-3454ab18a14d?source=tag_archive---------0----------------,3454ab18a14d,5,"Visualising Top Features in Linear SVM with Scikit Learn and MatplotlibA classifier need not be a black-box! I know we are often dealing with very high dimensional data but particularly with a linear Support Vector Machine, it is possible to take a peek at the top features…"
https://medium.com/@leapingllamas/the-role-of-model-interpretability-in-data-science-703918f64330?source=tag_archive---------2----------------,703918f64330,2,"The role of model interpretability in data scienceIn data science, models can involve abstract features in high dimensional spaces, or they can be more concrete, in lower dimensions, and more readily understood by humans; that is, they are interpretable. What’s the role of interpretable…"
https://blog.ment.at/streaming-random-forest-90d39277d71f?source=tag_archive---------4----------------,90d39277d71f,1,"Streaming Random ForestAs promised in our previous blog post (Flavours of Streaming Processing), in this post we report the performance of our weapon of choice when it comes to classification on data streams: the Streaming Random Forest (SRF).​Random Forests were introduced by Leo Breiman et al in 2001…"
https://blog.datascientistworkbench.com/making-hadoop-easy-for-data-scientists-5addcedf00f?source=tag_archive---------5----------------,5addcedf00f,2,Making Hadoop Easy for Data ScientistsIt’s no secret that Data Scientists love Notebooks. There is a lot one can do with Jupyter notebooks in Data Scientist Workbench - from exploring data to data wrangling to building analytic models to creating beautiful data-driven plots and sharing them with…
https://medium.com/@juliantagell/my-naive-view-of-data-science-d18dc145ad21?source=tag_archive---------8----------------,d18dc145ad21,1,"My naive view of data scienceSo, there you have it."
https://thinkgrowth.org/60-of-everything-we-know-is-wrong-e5a100ad7895?source=tag_archive---------1----------------,e5a100ad7895,4,60% of Everything We Know Is Wrong**Maybe
https://genomix.me/molecular-predictors-of-alzheimer-s-disease-a-collaboration-with-sage-bionetworks-my-insight-1c130524d39?source=tag_archive---------2----------------,1c130524d39,2,Molecular Predictors of Alzheimer’s DiseaseMy Insight Health Data Science Consulting Project — A collaboration with Sage BionetworksThe Problem
https://code.likeagirl.io/how-to-re-light-the-mathematical-flame-in-you-49f2350a8201?source=tag_archive---------3----------------,49f2350a8201,1,How to (re)light the mathematical flame in you.Originally posted on linkedin.com
https://medium.com/3blades-blog/how-can-businesses-adopt-a-data-driven-culture-4735723d6f75?source=tag_archive---------6----------------,4735723d6f75,1,How Can Businesses Adopt a Data-Driven Culture?
https://medium.com/contemplating-data/beautiful-printed-math-is-not-a-luxury-eb4b4fbac63b?source=tag_archive---------3----------------,eb4b4fbac63b,1,Beautiful Printed Math Is Not A LuxuryRemember that time — for me it was yesterday— when you were typing plain text and you needed…
https://medium.com/omada-health/little-weight-lies-8439afc6d469?source=tag_archive---------0----------------,8439afc6d469,5,"Little Weight Liesby: Eric Williams, Director of Data Science @ Omada Health"
https://ai-alignment.com/semi-supervised-learning-from-side-information-483d5db474a2?source=tag_archive---------1----------------,483d5db474a2,1,Semi-supervised learning from side informationA simple algorithm for leveraging side information while learning from sparse feedback.
https://medium.com/@aneesha/timeseries-forecasting-with-the-forecast-r-package-and-shiny-6fa04c64196?source=tag_archive---------0----------------,6fa04c64196,1,"Timeseries Forecasting with the forecast R package and ShinyI’m more of a Python person — I love Python’s syntax, the tons of Machine Learning libraries in Python and Django (for web dev). …but I swap to R when necessity calls, and necessity usually takes the form of a useful library…"
https://medium.com/@emily.austin/simple-details-they-re-important-too-ffb55cafe2f9?source=tag_archive---------1----------------,ffb55cafe2f9,1,"Simple Details: They’re important, tooAs a member of the Data Science team at a rapidly growing software company, I regularly have the opportunity to tackle new projects and types of questions I’ve never dealt with before. This is awesome, because I’m learning something new and useful every day. (It…"
https://medium.com/@iliasfl/data-science-tricks-correcting-that-0-99-correlation-c892ae211476?source=tag_archive---------0----------------,c892ae211476,1,Data Science tricks: Excited to find a 0.99 correlation? Check for uptrends first!
https://medium.com/@senseiabi/this-post-was-originally-published-on-www-marbble-com-b7bf3ec37450?source=tag_archive---------2----------------,b7bf3ec37450,1,This post was originally published on www.marbble.comData Analytics — Devil is in the details (Part 1)
https://gab41.lab41.org/the-nine-must-have-datasets-for-investigating-recommender-systems-ce9421bf981c?source=tag_archive---------0----------------,ce9421bf981c,1,"The Nine Must-Have Datasets for Investigating Recommender SystemsLab41 is currently in the midst of Project Hermes, an exploration of different recommender systems in order to build up some intuition (and of course, hard data) about how these algorithms can be used to solve data…"
https://medium.com/@j/how-we-used-design-research-to-launch-the-new-york-times-en-espa%C3%B1ol-ae23c5c3001a?source=tag_archive---------0----------------,ae23c5c3001a,9,How we used design research to launch The New York Times en Español
https://medium.com/i-data/let-s-not-be-hypocrites-85382ce86267?source=tag_archive---------0----------------,85382ce86267,My,"Let’s not be HypocritesMy response to the Uber “Dead Miles” ArgumentJay Cassano reached out to me as he was writing his piece on Uber’s “dead miles” (linked below), questioning Uber’s current practice saving driver location data for potential product…"
https://medium.com/runkeeper-everyone-every-run/this-the-music-you-should-run-to-because-science-8f17829f99f?source=tag_archive---------0----------------,8f17829f99f,1,"This the music you should run to, because science"
https://medium.com/tradeshift-engineering/scaling-up-machine-learning-algorithm-for-form-recognition-bd09b319e14a?source=tag_archive---------1----------------,bd09b319e14a,1,"Scaling up machine learning algorithm for form recognitionOne of the most important things we do at Tradeshift is help connect new companies to the Tradeshift network. We have many ways to make that easier, including multiple integrations to other systems. However, there are a lot of…"
https://medium.com/@juliantagell/a-little-break-on-a-thursday-arvo-643318283e24?source=tag_archive---------4----------------,643318283e24,1,"A little break on a Thursday arvoOkay, don’t think about the title. Just get started.Wanted to make a quick note.I feel I ahve dropped off job hunting htis week, due to lack of returns on the job hunting I did last week. I feel I was getting quicker…"
https://medium.com/@EvanSinar/7-data-visualization-types-you-should-be-using-more-and-how-to-start-4015b5d4adf2?source=tag_archive---------0----------------,4015b5d4adf2,8,7 Data Visualization Types You Should be Using More (and How to Start)
https://austinstartups.com/gravitational-wave-ushers-in-a-new-wave-of-data-science-928d620d727?source=tag_archive---------1----------------,928d620d727,2,"Gravitational Wave Ushers in a New Wave of Data ScienceAuthor’s note: I have a PhD in Astrophysics from the University of Texas at Austin. For 10 years, I studied the physics around super massive black…"
https://medium.com/@mariliabombomjardim/is-qualitative-research-subjective-f37d944fa2b8?source=tag_archive---------2----------------,f37d944fa2b8,1,"Is Qualitative Research subjective?In Darren Aronofsky’s 1999 movie “Pi,” Max Cohen (Sean Gullette)…"
https://towardsdatascience.com/machine-learning-i-a-general-perspective-dee207dba335?source=tag_archive---------3----------------,dee207dba335,1,"Machine Learning I: A General PerspectiveMore than a year, I’ve been studying on machine learning and I decided to put my…"
https://medium.com/@_dkatz/i-need-some-help-with-the-statistical-analysis-of-ad-performance-7a14b6169447?source=tag_archive---------4----------------,7a14b6169447,2,"I need some help with the Statistical Analysis of Ad PerformanceI’m looking for someone who is familiar with statistical analysis, and in particular with thinking about sample sizes. We run a lot of ads, look at how well they perform and make decisions around which ads are working…"
https://m.signalvnoise.com/data-scientists-mostly-just-do-arithmetic-and-that-s-a-good-thing-c6371885f7f6?source=tag_archive---------0----------------,c6371885f7f6,30,"Data scientists mostly just do arithmetic and that’s a good thingHi, I’m Noah. I work at Basecamp. Sometimes I’m called a “data scientist.” Mostly, I just do arithmetic, and I’m ok with that."
https://medium.com/mit-media-lab/highly-effective-data-science-teams-e90bb13bb709?source=tag_archive---------1----------------,e90bb13bb709,5,Highly Effective Data Science Teams14 questions that separate teams that struggle from teams that…
https://medium.com/omada-health/what-digital-health-learned-from-netflix-how-data-science-is-creating-self-learning-healthcare-2f0aa160c124?source=tag_archive---------2----------------,2f0aa160c124,3,What Digital Health Learned From Netflix: How Data Science Is Creating Self-Learning Healthcare
https://medium.freecodecamp.org/best-gitter-channels-for-data-science-machine-learning-6e8eeb5063c0?source=tag_archive---------3----------------,6e8eeb5063c0,1,Best Gitter Channels for: Data Science & Machine Learning
https://medium.com/@AlfredBaudisch/o-que-%C3%A9-ci%C3%AAncia-de-dados-data-science-7af5bdac101a?source=tag_archive---------4----------------,7af5bdac101a,2,Ciência de Dados é explorar Big Data para fazer perguntas para prever o futuro“A primeira regra da…
https://machinelearnings.co/facial-emotion-recognition-single-rule-1-0-deeplearning-c90c3c2be788?source=tag_archive---------0----------------,c90c3c2be788,5,Facial Emotion Recognition: Single-Rule 1–0 DeepLearningIn my attempt to build Artificial Emotional…
