claps,link,post_id,post_time,response,title
1.8K,https://medium.com/mlreview/topic-modeling-with-scikit-learn-e80d33668730?source=tag_archive---------0----------------,e80d33668730,2016-09-01T11:24:39.410Z,16,"Topic Modeling with Scikit LearnLatent Dirichlet Allocation (LDA) is a algorithms used to discover the topics that are present in a corpus. A few open source libraries exist, but if you are using Python then the main contender is Gensim. Gensim is an awesome library and scales really well to large text…"
187,https://medium.freecodecamp.org/new-coders-how-salary-and-time-spent-learning-vary-by-demographic-359ef1ed0da8?source=tag_archive---------1----------------,359ef1ed0da8,2016-09-01T17:00:11.700Z,4,"New Coders: How Salary and Time Spent Learning Vary by DemographicI analyzed the 15,000 respondents…"
108,https://medium.com/the-downlinq/object-detection-in-satellite-imagery-a-low-overhead-approach-part-ii-893f40122f92?source=tag_archive---------2----------------,893f40122f92,2016-09-01T20:06:51.069Z,2,"Object Detection in Satellite Imagery, a Low Overhead Approach, Part II"
2,https://medium.com/@richarddmorey/classical-tests-biased-against-the-null-b9f20c969b7?source=tag_archive---------4----------------,b9f20c969b7,2016-09-01T12:47:15.460Z,1,"Classical tests: Biased against the null?A common argument — one I have cited before, and has been used in papers I am an author…"
2,https://medium.com/@yreznich/machine-learning-in-sports-analytics-665ba62e280d?source=tag_archive---------12----------------,665ba62e280d,2016-09-01T15:27:22.185Z,2,"Machine Learning in Sports AnalyticsProfessional sports are a very funny thing. Very few of us are involved in them, yet we all seem to believe that WE could be the next General Managers and not make any egregious mistakes. NBA pundits such as Stephen A. Smith and Skip Bayless spend an absurd amount…"
91,https://extranewsfeed.com/the-noise-miners-cffe6c14b626?source=tag_archive---------1----------------,cffe6c14b626,2016-09-02T08:27:08.973Z,9,"The Noise MinersAs regulators turn an eye toward noise mining, I wanted to meet some of those who will be affectedWhat most people don’t understand about noise is how hard it is to find the good stuff."
87,https://medium.com/@joma/9-ways-overwatch-changed-my-life-c0e59688952f?source=tag_archive---------2----------------,c0e59688952f,2016-09-02T20:59:00.550Z,4,9 Ways Overwatch Changed My LifeExplained with DATA SCIENCE
1,https://medium.com/@murraym6/pokemon-go-away-4badc98cda2c?source=tag_archive---------5----------------,4badc98cda2c,2016-09-02T18:18:01.694Z,2,Pokemon Go AwayPokemon Go is very annoying. That’s the lede and I’m not sorry about it. Which is weird because I’m right in the demographic that falls in the center of the venn diagram of “loves tech” and “Pokemon nostalgia”. While I think it’s really interesting for its augmented reality implications I am not…
2,https://medium.com/@EnggMainR/secrets-of-simon-building-7-b42b30783cb?source=tag_archive---------10----------------,b42b30783cb,2016-09-02T09:56:49.576Z,When,"Secrets of Simon Building — 7One great thing I learned from Prof Henry is — how to trend and understand those trends.When we deal with dynamic systems that can exhibit a variety of responses, understanding trends of dynamic parameters become invaluable. From trends we aim to understand the…"
337,https://towardsdatascience.com/improving-the-interpretation-of-topic-models-87fd2ee3847d?source=tag_archive---------0----------------,87fd2ee3847d,2016-09-03T23:38:49.398Z,1,"Improving the Interpretation of Topic ModelsIn my last blog post, I used the Non Negative Matrix Factorization (NMF) and…"
