claps,link,post_id,post_time,response,title
15,https://blog.ahmedkamal.me/why-should-you-care-about-big-data-data-science-cbf3ea5c7aef?source=tag_archive---------0----------------,cbf3ea5c7aef,2016-01-02T22:06:46.241Z,2,Why should you care about big data & data science ?I was recently talking with a friend about big data. We were arguing about the need for big data and whether it is just a hype or a real need for today’s business.
5,https://medium.com/@MikeRossiter/i-wrote-a-screen-scraper-7994029930d7?source=tag_archive---------1----------------,7994029930d7,2016-01-02T14:35:43.423Z,1,"I wrote a screen scraperFor a side project that I am working on, I need to set up a way to automatically collect data from the web. Where possible, application programming interfaces (APIs) present a ‘clean’ way to grab formatted data from the web. However, it requires configuration by the site owner. In…"
1,https://medium.com/data-its-discontents/data-its-discontents-vol-1-abuse-of-data-abuse-of-bodies-f14a240b7b9e?source=tag_archive---------3----------------,f14a240b7b9e,2016-01-04T14:00:58.514Z,1,"Data & its Discontents vol. 1: Abuse of Data, Abuse of BodiesPrologue"
6,https://medium.com/@arthegall/power-laws-rule-everything-around-me-e3449535505d?source=tag_archive---------1----------------,e3449535505d,2016-01-05T18:24:43.180Z,1,"Power Laws Rule Everything Around MeA few days ago, I was laughing about an essay on startup hiring that inexplicably name-checked “power laws.”I suggested that “power laws” are for me, when I am reading a popular article, a shibboleth — a signal that buzzwords are being…"
19,https://medium.com/@manishjainnsk/a-try-at-data-analysis-a6609aeac54f?source=tag_archive---------2----------------,a6609aeac54f,2016-01-05T16:05:52.478Z,4,"Stock Market Data Analysis Part 1These past few weeks I was surfing around net and was trying to learn so called the next big thing of IT industry- ‘Data Analysis’ . After some Zillion searches ,I found this wonderful tutorial that explains how to use Python for Data Analysis(Jose Marcial Portilla…"
17,https://medium.com/the-astronomer-journey/the-growing-data-opportunity-6f7719138c8c?source=tag_archive---------0----------------,6f7719138c8c,2016-01-06T13:32:36.626Z,1,"The Growing Data Opportunitytl;dr Data silos are a problem, and the fragmentation of data is increasing. While there’s a lot of value in…"
2,https://medium.com/@theodorehu95/discrete-decision-tree-python-implementation-7e5892631faf?source=tag_archive---------2----------------,7e5892631faf,2016-01-06T10:26:39.976Z,1,Discrete Decision Tree Python ImplementationThis implementation has some prerequisite：The feature of data set has to be discreteThe last column of data set must be the label or classMissing data is not allowed
2,https://medium.com/@michelelevorato/big-bang-data-cfd44020079e?source=tag_archive---------7----------------,cfd44020079e,2016-01-06T21:30:20.186Z,2,"Big Bang DataInsights from the exhibitionsFew day ago I’ve visited Big Bang Data, an awesome exhibition about “the datafication of our world and how data affects everyone” ."
45,https://medium.com/@d_feldman/seven-things-i-learned-at-my-first-data-science-hackathon-644686cf47f8?source=tag_archive---------0----------------,644686cf47f8,2016-01-07T05:11:05.646Z,2,Seven things I learned at my first data science hackathon
49,https://medium.com/@olegrogynskyy/artificial-intelligence-s-last-barrier-real-time-learning-942ba6303043?source=tag_archive---------2----------------,942ba6303043,2016-01-07T20:03:23.947Z,2,Artificial Intelligence’s Last Barrier: Real-Time Learning
375,https://medium.youpix.com.br/catraca-livre-um-estudo-sobre-seus-posts-523523535152?source=tag_archive---------0----------------,523523535152,2016-01-08T05:13:01.686Z,36,Catraca Livre — um estudo sobre seus postsComo Data Science pode ajudar no conteúdo
35,https://medium.com/@aneesha/using-affinity-propagation-to-find-the-number-of-clusters-in-a-dataset-52f5dd3b0760?source=tag_archive---------0----------------,52f5dd3b0760,2016-01-11T06:08:13.744Z,1,"Using Affinity Propagation to Find the Number of Clusters in a DatasetClustering and dimension reduction algorithms help you to explore a dataset. Clustering and dimension reduction are unsupervised learning algorithms i.e., they don’t need labelled data to build a model…"
15,https://medium.com/state-of-analytics/looking-forward-at-the-analytics-space-in-2016-f657c0594e36?source=tag_archive---------1----------------,f657c0594e36,2016-01-11T20:03:26.918Z,1,Looking Forward at the Analytics Space in 2016Predictions on who and what to look out for in…
140,https://hackernoon.com/on-to-the-next-2-271-days-309d6ba672d7?source=tag_archive---------0----------------,309d6ba672d7,2016-01-12T20:25:02.154Z,6,"On to the next 2,271 days…“All or nothing” describes Kickstarter’s unique model of fundraising — creators set a funding goal and a deadline by which to hit it. If they miss the mark, no money changes hands. It has a way of really focusing a collective energy towards that single goal. It’s also a mindset…"
23,https://medium.com/@kristw/%E0%B8%AA%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%87%E0%B9%81%E0%B8%9C%E0%B8%99%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B9%81%E0%B8%9A%E0%B8%9A%E0%B8%95%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%87-grid-map-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B9%84%E0%B8%97%E0%B8%A2-fb3620925fd7?source=tag_archive---------1----------------,fb3620925fd7,2016-01-12T01:11:15.491Z,1,สร้างแผนที่แบบตาราง (Grid Map) สำหรับประเทศไทย
55,https://medium.freecodecamp.org/creating-grid-map-for-thailand-397b53a4ecf?source=tag_archive---------2----------------,397b53a4ecf,2016-01-12T01:13:20.733Z,3,A semi-automatic way to create your own grid map
53,https://medium.com/the-astronomer-journey/what-i-learned-from-analyzing-1700-blog-posts-4a607431a32f?source=tag_archive---------0----------------,4a607431a32f,2016-01-13T20:31:21.302Z,1,"What I Learned from Analyzing 1,700 Blog PostsStop me if this sounds familiar:"
174,https://medium.com/@xamat/10-more-lessons-learned-from-building-real-life-machine-learning-systems-part-ii-93fe7008fa9?source=tag_archive---------0----------------,93fe7008fa9,2016-01-14T01:52:47.552Z,2,"10 More lessons learned from building real-life Machine Learning systems — Part IIIn my previous post, I introduced the ten new lessons and described the first five. Let’s directly dive into the final 5.6. the pains and gains of…"
25,https://medium.com/@xamat/what-s-the-relationship-between-machine-learning-and-data-mining-8c8675966615?source=tag_archive---------2----------------,8c8675966615,2016-01-14T05:54:04.297Z,1,"What’s the relationship between machine learning and data mining?This is not an easy question because there is no common agreement on what “Data Mining” means. But, I am going to say that I disagree with the answer from Wikipedia that Yuvraj Singla points to. I don’t think saying…"
30,https://medium.com/@plotlygraphs/the-top-ten-graphs-charts-and-visualizations-of-2015-fc4ebff8aa1?source=tag_archive---------3----------------,fc4ebff8aa1,2016-01-14T16:56:25.935Z,2,"Plotly’s Top Ten Graphs, Charts and Visualizations of 2015"
