claps,link,post_id,post_time,response,title
79,https://swedgin.com/predicting-ctrs-on-criteos-display-ads-ad669a601125?source=tag_archive---------0----------------,ad669a601125,2016-10-01T09:56:33.281Z,1,Predicting CTRs on Criteo’s display adsPart 1 — Benchmarking off-the-shelf ML models
574,https://medium.freecodecamp.org/the-state-of-javascript-2016-results-4beb4ff06961?source=tag_archive---------0----------------,4beb4ff06961,2016-10-03T14:24:20.447Z,11,The State Of JavaScript 2016: ResultsThe Wait Is Over
248,https://medium.com/@jasonkgoodman/advice-on-applying-to-data-science-jobs-6e62b25518e5?source=tag_archive---------1----------------,6e62b25518e5,2016-10-03T06:39:14.853Z,2,"Advice on Applying to Data Science JobsI graduated in the first cohort of Berkeley’s Master’s of Information and Data Science program in August 2015. After graduation, I applied for a number of Data Science jobs, and ultimately accepted a position at Airbnb. Since I was one of the first from my…"
34,https://blog.exploratory.io/do-less-in-sql-more-in-r-if-you-want-to-understand-your-data-better-a2e952f3cd7d?source=tag_archive---------2----------------,a2e952f3cd7d,2016-10-03T13:09:48.414Z,1,"Do less in SQL, more in R, if you want to understand your data better"
50,https://towardsdatascience.com/machine-learning-predicting-customer-churn-dd38a42774cf?source=tag_archive---------3----------------,dd38a42774cf,2016-10-03T08:01:02.857Z,5,Machine Learning: Predicting Customer ChurnThe data for this model was gotten from here. It is customer data for an unidentified telecommunications company.The model used to predict churn was K-Nearest Neighbours. The overall accuracy was 90%. 9 out of 10 customers who…
59,https://medium.com/i-data/bot-analytics-simulating-random-walks-to-predict-network-interventions-4068d38c5a71?source=tag_archive---------4----------------,4068d38c5a71,2016-10-03T20:15:38.556Z,2,Bot Analytics: Simulating Random Walks to Predict Network InterventionsBuilding a Network from…
66,https://medium.com/@Rosebxd__/predicting-the-english-premier-league-standings-43e45083267?source=tag_archive---------5----------------,43e45083267,2016-10-03T11:19:22.679Z,1,Predicting the English Premier League StandingsI’ve had this post up for a while on my blog and on LinkedIn but I have found the beauty that is Medium and decided to share the post here as well. Hope you enjoy it!
98,https://medium.com/implodinggradients/how-i-got-3rd-place-in-the-ultimate-student-hunt-3ecf827375a6?source=tag_archive---------0----------------,3ecf827375a6,2016-10-04T23:16:16.051Z,6,"How I got 3rd place in The Ultimate Student HuntThe Ultimate Student Hunt was a week-long machine learning competition hosted by AnalyticsVidhya, in which I came solo 3rd place. Here’s a blog post going in-depth into my solution and thought process."
17,https://hackernoon.com/how-i-deployed-my-spark-document-classification-logistic-regression-model-s-as-a-standalone-app-64b05b44e102?source=tag_archive---------1----------------,64b05b44e102,2016-10-04T08:57:56.952Z,2,"How I deployed my spark document classification(Logistic Regression) model/s as a standalone app for real-time predictionTLDR — Use pipelines to save TF-IDF model generated from the training set, and SVM model for prediction. So essentially save…"
53,https://medium.com/@erenmckay/how-to-get-more-targeted-leads-by-integrating-leadfeeder-into-google-analytics-9c85563aac04?source=tag_archive---------11----------------,9c85563aac04,2016-10-04T02:42:42.092Z,1,How to get more targeted leads by integrating Leadfeeder into Google AnalyticsA lot of people have heard about how important it is to look at your traffic in analytics and see what you can do to tweak your website so that it leads to more conversions. Another thing that…
3,https://medium.com/@WeAreLRNG/big-data-is-a-big-deal-fcfc0db3d2f2?source=tag_archive---------12----------------,fcfc0db3d2f2,2016-10-04T15:37:59.674Z,1,Big Data is a Big Deal— Jane Zanzig & Matt Gee
5,https://medium.com/@pabu01/cut-it-down-to-two-lines-bbb484b2e113?source=tag_archive---------13----------------,bbb484b2e113,2016-10-04T08:07:18.758Z,2,Cut it down to two lines!Thanks Hubik for bringing This article about Silicon Valley etiquette came to my attention. It is great and especially two parts I loved:Give first !!!Be on time and 15/30/60m meetings — no BS
51,https://hackernoon.com/deep-gold-using-convolution-networks-to-find-minerals-aafdb37355df?source=tag_archive---------0----------------,aafdb37355df,2016-10-05T12:31:57.608Z,2,"Deep Gold: Using Convolution Networks to Find MineralsMachine learning is kind of magic right? But is it the kind of magic that can make us rich? And I don’t mean lucrative consulting gig rich, I mean digging valuable metals out of the ground rich. The kind of rich you can horde in…"
2,https://medium.com/critical-powers/formulas-from-training-and-racing-with-a-power-meter-2a295c661b46?source=tag_archive---------1----------------,2a295c661b46,2016-10-05T18:49:45.959Z,1,Formulas from ‘Training and Racing with a Power Meter’IntroductionUpdate march 6 2018: Alex Simmons pointed out that CTL and ATL are calculated as exponential moving averages of TSS and not straight averages. I corrected the calculations.
8,https://blog.insightdatascience.com/taking-the-bite-out-of-malaria-dc7e89e5cd6e?source=tag_archive---------2----------------,dc7e89e5cd6e,2016-10-05T23:41:08.265Z,1,"Detecting Malaria Anomalies in Real-timeBryan Moy worked with Zenysis Technology, which builds…"
9,https://medium.com/jong-park/data-visualization-violate-to-rules-bc412d78d3b?source=tag_archive---------3----------------,bc412d78d3b,2016-10-05T08:23:32.949Z,1,Data Visualization — Violate to rulesQ. Describe one or two instances of data visualization that violate one or more of the 3…
36,https://misdirectedbehavior.com/when-data-isnt-enough-how-to-build-for-perception-3859c0f1bda2?source=tag_archive---------4----------------,3859c0f1bda2,2016-10-05T18:05:13.307Z,1,When Data Isn’t Enough: How to Build for Perception
13,https://blog.datazar.com/governments-are-the-tip-of-the-open-data-iceberg-1a22be783aaa?source=tag_archive---------5----------------,1a22be783aaa,2016-10-05T14:02:01.150Z,1,"Governments are the Tip of the Open Data IcebergWhat is ‘Open Data?’ You might of heard the phrase within the past few years or so and brushed it off as something that seems so obvious, you need not look into it any further. Yet, the few who have investigated ‘open data’, come to realize that…"
2,https://medium.com/@masterprieto/great-sites-on-big-data-analytics-and-data-science-92e151cb38dd?source=tag_archive---------12----------------,92e151cb38dd,2016-10-05T17:23:01.995Z,4,"Great sites on big data , analytics and data science.It is importante to be updated on whats…"
6,https://medium.com/usages-collaboratifs-et-savoirs/une-matin%C3%A9e-au-hubforum-2016-e6dab9dc1c28?source=tag_archive---------14----------------,e6dab9dc1c28,2016-10-05T07:19:44.224Z,1,Une matinée au HUBFORUM 2016J’ai le plaisir de partager avec vous les notes que j’ai prises en direct lors cette matinée du 04 octobre…
3,https://medium.com/crank-logic/seasonal-decomposition-86039098b925?source=tag_archive---------17----------------,86039098b925,2016-10-05T00:21:53.895Z,1,Seasonal DecompositionSeasonal adjustment is a statistical method for removing the seasonal component from a time series that exhibits a repeating pattern.Sales data naturally exhibit seasonality due to repeating fluctuations in purchasing behavior. In order to understand the…
1,https://medium.com/@sdixonallen/become-a-beast-android-developer-parsing-json-data-41e582b5ef33?source=tag_archive---------19----------------,41e582b5ef33,2016-10-05T08:35:00.994Z,1,Become A Beast Android Developer: Parsing Json Data
487,https://medium.com/@machadogj/ml-basics-supervised-unsupervised-and-reinforcement-learning-b18108487c5a?source=tag_archive---------0----------------,b18108487c5a,2016-10-06T12:26:01.032Z,3,"ML Basics: supervised, unsupervised and reinforcement learningI’ve been following the Machine Learning space for a while now, and it’s becoming a more and more recurring topic of discussion with founders who want to add ML to their products. One problem that seems common is the…"
91,https://medium.powertofly.com/all-the-ways-to-piss-off-your-data-analyst-7a50ec747bec?source=tag_archive---------4----------------,7a50ec747bec,2016-10-06T17:52:01.283Z,1,"All The Ways to Piss Off Your Data AnalystThis is what our senior data analyst at PowerToFly told me. I listened to her, I recorded her answers, I’m changing my ways…And if this is your daily pain, scroll to the very bottom… we have relief for you at places that get it."
45,https://medium.com/@kacawi/text-mining-in-r-and-python-8-tips-to-get-started-68222ba0489a?source=tag_archive---------5----------------,68222ba0489a,2016-10-06T10:13:15.231Z,1,Text Mining in R and Python: 8 Tips To Get StartedOriginally posted on https://www.datacamp.com/community/blog/text-mining-in-r-and-python-tips
22,https://medium.com/@henrikjohansen/scale-out-security-event-processing-for-detection-and-analysis-c756e0d188a4?source=tag_archive---------0----------------,c756e0d188a4,2016-10-07T19:51:41.964Z,2,"Scale-out Security Event Processing for detection and analysis.Attackers have skills and ingenuity — defenders have tools and budgets. This needs to change. Now.TL;DR Whether you’re into DFIR, Threat Hunting or Threat Intelligence you can build a scalable…"
101,https://medium.com/@eventbrite/the-elevator-pitch-from-a-data-strategist-21bc36e995fa?source=tag_archive---------1----------------,21bc36e995fa,2016-10-07T18:59:23.299Z,When,"The Elevator Pitch from a Data StrategistWhen people asked what I do for a living at conferences or parties, I told them I run data strategy. Their first response was “oh, that’s cool”. Then they paused for a moment and asked “what do you do exactly?”"
52,https://blog.atherenergy.com/data-analysis-beta-test-ride-chennai-67751b3a8812?source=tag_archive---------3----------------,67751b3a8812,2016-10-07T06:14:55.000Z,2,"Data Analysis — Beta Test Ride, ChennaiDuring the last weekend of August 2016, we hosted four Open House sessions at IIT Madras…"
4,https://medium.com/elice/%EB%8D%B0%EC%9D%B4%ED%84%B0-%EC%82%AC%EC%9D%B4%EC%96%B8%ED%8B%B0%EC%8A%A4%ED%8A%B8%EA%B0%80-%EB%AD%90%EC%A7%80-50d43e7233c?source=tag_archive---------6----------------,50d43e7233c,2016-10-07T14:56:17.213Z,1,데이터 사이언티스트가 뭐지?“앞으로 10년 내에 데이터 사이언티스트는 가장 섹시한 직업(the sexy job)이 될 것이다”
