claps,link,post_id,post_time,response,title
113,https://medium.com/@aneesha/visualising-top-features-in-linear-svm-with-scikit-learn-and-matplotlib-3454ab18a14d?source=tag_archive---------0----------------,3454ab18a14d,2016-02-01T06:19:35.356Z,5,"Visualising Top Features in Linear SVM with Scikit Learn and MatplotlibA classifier need not be a black-box! I know we are often dealing with very high dimensional data but particularly with a linear Support Vector Machine, it is possible to take a peek at the top features…"
28,https://medium.com/@leapingllamas/the-role-of-model-interpretability-in-data-science-703918f64330?source=tag_archive---------2----------------,703918f64330,2016-02-01T14:13:07.088Z,2,"The role of model interpretability in data scienceIn data science, models can involve abstract features in high dimensional spaces, or they can be more concrete, in lower dimensions, and more readily understood by humans; that is, they are interpretable. What’s the role of interpretable…"
6,https://blog.ment.at/streaming-random-forest-90d39277d71f?source=tag_archive---------4----------------,90d39277d71f,2016-02-01T13:07:22.612Z,1,"Streaming Random ForestAs promised in our previous blog post (Flavours of Streaming Processing), in this post we report the performance of our weapon of choice when it comes to classification on data streams: the Streaming Random Forest (SRF).​Random Forests were introduced by Leo Breiman et al in 2001…"
2,https://blog.datascientistworkbench.com/making-hadoop-easy-for-data-scientists-5addcedf00f?source=tag_archive---------5----------------,5addcedf00f,2016-02-01T17:56:06.646Z,2,Making Hadoop Easy for Data ScientistsIt’s no secret that Data Scientists love Notebooks. There is a lot one can do with Jupyter notebooks in Data Scientist Workbench - from exploring data to data wrangling to building analytic models to creating beautiful data-driven plots and sharing them with…
1,https://medium.com/@juliantagell/my-naive-view-of-data-science-d18dc145ad21?source=tag_archive---------8----------------,d18dc145ad21,2016-02-02T22:19:26.452Z,1,"My naive view of data scienceSo, there you have it."
25,https://thinkgrowth.org/60-of-everything-we-know-is-wrong-e5a100ad7895?source=tag_archive---------1----------------,e5a100ad7895,2016-02-03T18:38:19.983Z,4,60% of Everything We Know Is Wrong**Maybe
1,https://genomix.me/molecular-predictors-of-alzheimer-s-disease-a-collaboration-with-sage-bionetworks-my-insight-1c130524d39?source=tag_archive---------2----------------,1c130524d39,2016-02-03T00:54:24.091Z,2,Molecular Predictors of Alzheimer’s DiseaseMy Insight Health Data Science Consulting Project — A collaboration with Sage BionetworksThe Problem
5,https://code.likeagirl.io/how-to-re-light-the-mathematical-flame-in-you-49f2350a8201?source=tag_archive---------3----------------,49f2350a8201,2016-02-03T14:56:06.703Z,1,How to (re)light the mathematical flame in you.Originally posted on linkedin.com
43,https://medium.com/omada-health/little-weight-lies-8439afc6d469?source=tag_archive---------0----------------,8439afc6d469,2016-02-05T23:55:50.793Z,5,"Little Weight Liesby: Eric Williams, Director of Data Science @ Omada Health"
11,https://ai-alignment.com/semi-supervised-learning-from-side-information-483d5db474a2?source=tag_archive---------1----------------,483d5db474a2,2016-02-05T00:53:15.850Z,1,Semi-supervised learning from side informationA simple algorithm for leveraging side information while learning from sparse feedback.
12,https://medium.com/@aneesha/timeseries-forecasting-with-the-forecast-r-package-and-shiny-6fa04c64196?source=tag_archive---------0----------------,6fa04c64196,2016-02-06T12:37:30.017Z,1,"Timeseries Forecasting with the forecast R package and ShinyI’m more of a Python person — I love Python’s syntax, the tons of Machine Learning libraries in Python and Django (for web dev). …but I swap to R when necessity calls, and necessity usually takes the form of a useful library…"
20,https://medium.com/@iliasfl/data-science-tricks-correcting-that-0-99-correlation-c892ae211476?source=tag_archive---------0----------------,c892ae211476,2016-02-07T08:42:25.850Z,1,Data Science tricks: Excited to find a 0.99 correlation? Check for uptrends first!
7,https://medium.com/@senseiabi/this-post-was-originally-published-on-www-marbble-com-b7bf3ec37450?source=tag_archive---------2----------------,b7bf3ec37450,2016-02-07T16:48:10.655Z,1,This post was originally published on www.marbble.comData Analytics — Devil is in the details (Part 1)
66,https://gab41.lab41.org/the-nine-must-have-datasets-for-investigating-recommender-systems-ce9421bf981c?source=tag_archive---------0----------------,ce9421bf981c,2016-02-08T17:42:00.000Z,1,"The Nine Must-Have Datasets for Investigating Recommender SystemsLab41 is currently in the midst of Project Hermes, an exploration of different recommender systems in order to build up some intuition (and of course, hard data) about how these algorithms can be used to solve data…"
280,https://medium.com/@j/how-we-used-design-research-to-launch-the-new-york-times-en-espa%C3%B1ol-ae23c5c3001a?source=tag_archive---------0----------------,ae23c5c3001a,2016-02-09T02:04:31.045Z,9,How we used design research to launch The New York Times en Español
14,https://medium.com/i-data/let-s-not-be-hypocrites-85382ce86267?source=tag_archive---------0----------------,85382ce86267,2016-02-10T20:31:10.227Z,My,"Let’s not be HypocritesMy response to the Uber “Dead Miles” ArgumentJay Cassano reached out to me as he was writing his piece on Uber’s “dead miles” (linked below), questioning Uber’s current practice saving driver location data for potential product…"
28,https://medium.com/runkeeper-everyone-every-run/this-the-music-you-should-run-to-because-science-8f17829f99f?source=tag_archive---------0----------------,8f17829f99f,2016-02-11T16:05:38.516Z,1,"This the music you should run to, because science"
74,https://medium.com/tradeshift-engineering/scaling-up-machine-learning-algorithm-for-form-recognition-bd09b319e14a?source=tag_archive---------1----------------,bd09b319e14a,2016-02-11T08:46:00.809Z,1,"Scaling up machine learning algorithm for form recognitionOne of the most important things we do at Tradeshift is help connect new companies to the Tradeshift network. We have many ways to make that easier, including multiple integrations to other systems. However, there are a lot of…"
642,https://medium.com/@EvanSinar/7-data-visualization-types-you-should-be-using-more-and-how-to-start-4015b5d4adf2?source=tag_archive---------0----------------,4015b5d4adf2,2016-02-14T21:42:33.045Z,8,7 Data Visualization Types You Should be Using More (and How to Start)
40,https://austinstartups.com/gravitational-wave-ushers-in-a-new-wave-of-data-science-928d620d727?source=tag_archive---------1----------------,928d620d727,2016-02-15T06:48:36.423Z,2,"Gravitational Wave Ushers in a New Wave of Data ScienceAuthor’s note: I have a PhD in Astrophysics from the University of Texas at Austin. For 10 years, I studied the physics around super massive black…"
17,https://towardsdatascience.com/machine-learning-i-a-general-perspective-dee207dba335?source=tag_archive---------3----------------,dee207dba335,2016-02-15T15:43:03.587Z,1,"Machine Learning I: A General PerspectiveMore than a year, I’ve been studying on machine learning and I decided to put my…"
4,https://medium.com/@_dkatz/i-need-some-help-with-the-statistical-analysis-of-ad-performance-7a14b6169447?source=tag_archive---------4----------------,7a14b6169447,2016-02-15T15:05:23.166Z,2,"I need some help with the Statistical Analysis of Ad PerformanceI’m looking for someone who is familiar with statistical analysis, and in particular with thinking about sample sizes. We run a lot of ads, look at how well they perform and make decisions around which ads are working…"
942,https://m.signalvnoise.com/data-scientists-mostly-just-do-arithmetic-and-that-s-a-good-thing-c6371885f7f6?source=tag_archive---------0----------------,c6371885f7f6,2016-02-16T17:21:10.982Z,30,"Data scientists mostly just do arithmetic and that’s a good thingHi, I’m Noah. I work at Basecamp. Sometimes I’m called a “data scientist.” Mostly, I just do arithmetic, and I’m ok with that."
273,https://medium.com/mit-media-lab/highly-effective-data-science-teams-e90bb13bb709?source=tag_archive---------1----------------,e90bb13bb709,2016-02-16T17:12:24.876Z,5,Highly Effective Data Science Teams14 questions that separate teams that struggle from teams that…
90,https://medium.com/omada-health/what-digital-health-learned-from-netflix-how-data-science-is-creating-self-learning-healthcare-2f0aa160c124?source=tag_archive---------2----------------,2f0aa160c124,2016-02-16T17:57:57.196Z,3,What Digital Health Learned From Netflix: How Data Science Is Creating Self-Learning Healthcare
71,https://medium.freecodecamp.org/best-gitter-channels-for-data-science-machine-learning-6e8eeb5063c0?source=tag_archive---------3----------------,6e8eeb5063c0,2016-02-16T14:23:31.876Z,1,Best Gitter Channels for: Data Science & Machine Learning
101,https://medium.com/@AlfredBaudisch/o-que-%C3%A9-ci%C3%AAncia-de-dados-data-science-7af5bdac101a?source=tag_archive---------4----------------,7af5bdac101a,2016-02-16T00:05:39.566Z,2,Ciência de Dados é explorar Big Data para fazer perguntas para prever o futuro“A primeira regra da…
157,https://machinelearnings.co/facial-emotion-recognition-single-rule-1-0-deeplearning-c90c3c2be788?source=tag_archive---------0----------------,c90c3c2be788,2016-02-17T07:33:52.985Z,5,Facial Emotion Recognition: Single-Rule 1–0 DeepLearningIn my attempt to build Artificial Emotional…
66,https://tech.instacart.com/data-science-at-instacart-dabbd2d3f279?source=tag_archive---------1----------------,dabbd2d3f279,2016-02-17T17:19:09.000Z,1,"Data Science at InstacartAt Instacart, we are revolutionizing the way people buy groceries. We give busy professionals, parents and…"
178,https://medium.com/airbnb-engineering/beginning-with-ourselves-48c5ed46a703?source=tag_archive---------0----------------,48c5ed46a703,2016-02-18T16:44:19.293Z,6,Beginning with OurselvesUsing Data Science to Improve Diversity at Airbnbby Riley Newman and Elena Grewal
15,https://medium.com/day-i-learned/how-to-detect-locks-on-redshift-f144d23d4e09?source=tag_archive---------2----------------,f144d23d4e09,2016-02-18T20:30:34.710Z,4,"How to detect locks on RedshiftWhen you take a look to Redshift documentation they recommend you using STV_LOCKS, which results on:It seems really useful until you have real database lock. The last month I was trying to solve a lock that was blocking lots of processes. Finally…"
352,https://medium.com/@awjuliani/simple-softmax-in-python-tutorial-d6b4c4ed5c16?source=tag_archive---------0----------------,d6b4c4ed5c16,2016-02-22T21:43:40.125Z,3,"Simple Softmax Regression in Python — TutorialSoftmax regression is a method in machine learning which allows for the classification of an input into discrete classes. Unlike the commonly used logistic regression, which can only perform binary classifications, softmax allows for classification…"
