claps,link,post_id,post_time,response,title
7,https://gab41.lab41.org/introducing-skyline-60902efe19f9?source=tag_archive---------0----------------,60902efe19f9,2015-03-03T00:00:00.000Z,2,"Stress Test: Open Source Graph Analytics PackagesHere at Lab41, we’ve recently found ourselves interested in dynamic graphs…"
74,https://medium.com/data-engineering/reactive-machine-learning-3035b83d18e9?source=tag_archive---------0----------------,3035b83d18e9,2015-03-18T04:41:16.694Z,1,Reactive Machine LearningCan big data’s killer app really be reactive?
184,https://medium.com/bytesized-treats/big-data-and-milton-glaser-9de489967c2e?source=tag_archive---------2----------------,9de489967c2e,2015-03-11T13:57:36.827Z,1,Big Data vs. Milton GlaserReconciling design practices in an era of machine-learning.
9,https://medium.com/@ForecastThis/trust-the-algorithms-not-the-data-1e76d3254cb?source=tag_archive---------4----------------,1e76d3254cb,2015-03-10T22:26:21.126Z,1,"Trust The Algorithms, Not The Data.Dr Justin Washtell, CTO and Co-Founder at Forecast This"
28,https://medium.com/code-for-africa/5-visualizations-in-r-4db09f6cbc2e?source=tag_archive---------6----------------,4db09f6cbc2e,2015-03-20T10:12:16.419Z,1,5 Visualizations in RWith 5 Lines or Less of Code
1,https://medium.com/@ForecastThis/the-single-best-predictive-modeling-technique-seriously-7cfdbd67de5c?source=tag_archive---------7----------------,7cfdbd67de5c,2015-03-10T22:51:06.397Z,1,"The Single Best Predictive Modeling Technique. Seriously.Dr Justin Washtell, CTO and Co-Founder at…"
7,https://gab41.lab41.org/introducing-skyline-60902efe19f9?source=tag_archive---------8----------------,60902efe19f9,2015-03-03T00:00:00.000Z,2,"Stress Test: Open Source Graph Analytics PackagesHere at Lab41, we’ve recently found ourselves interested in dynamic graphs…"
74,https://medium.com/data-engineering/reactive-machine-learning-3035b83d18e9?source=tag_archive---------0----------------,3035b83d18e9,2015-03-18T04:41:16.694Z,1,Reactive Machine LearningCan big data’s killer app really be reactive?
184,https://medium.com/bytesized-treats/big-data-and-milton-glaser-9de489967c2e?source=tag_archive---------2----------------,9de489967c2e,2015-03-11T13:57:36.827Z,1,Big Data vs. Milton GlaserReconciling design practices in an era of machine-learning.
9,https://medium.com/@ForecastThis/trust-the-algorithms-not-the-data-1e76d3254cb?source=tag_archive---------4----------------,1e76d3254cb,2015-03-10T22:26:21.126Z,1,"Trust The Algorithms, Not The Data.Dr Justin Washtell, CTO and Co-Founder at Forecast This"
28,https://medium.com/code-for-africa/5-visualizations-in-r-4db09f6cbc2e?source=tag_archive---------6----------------,4db09f6cbc2e,2015-03-20T10:12:16.419Z,1,5 Visualizations in RWith 5 Lines or Less of Code
1,https://medium.com/@ForecastThis/the-single-best-predictive-modeling-technique-seriously-7cfdbd67de5c?source=tag_archive---------7----------------,7cfdbd67de5c,2015-03-10T22:51:06.397Z,1,"The Single Best Predictive Modeling Technique. Seriously.Dr Justin Washtell, CTO and Co-Founder at…"
7,https://gab41.lab41.org/introducing-skyline-60902efe19f9?source=tag_archive---------8----------------,60902efe19f9,2015-03-03T00:00:00.000Z,2,"Stress Test: Open Source Graph Analytics PackagesHere at Lab41, we’ve recently found ourselves interested in dynamic graphs…"
9,https://medium.com/@ForecastThis/trust-the-algorithms-not-the-data-1e76d3254cb?source=tag_archive---------0----------------,1e76d3254cb,2015-03-10T22:26:21.126Z,1,"Trust The Algorithms, Not The Data.Dr Justin Washtell, CTO and Co-Founder at Forecast This"
