claps,link,post_id,post_time,response,title
26,https://medium.com/@alevitale/notes-from-deep-learning-summit-2015-london-day-1-1599f603a40b?source=tag_archive---------0----------------,1599f603a40b,2015-10-01T16:37:35.837Z,3,Notes from Deep Learning Summit 2015 London — Day 1
12,https://medium.com/airbnb-engineering/unboxing-the-random-forest-classifier-the-threshold-distributions-22ea2bb58ea6?source=tag_archive---------1----------------,22ea2bb58ea6,2015-10-01T20:18:30.000Z,2,"Unboxing the Random Forest Classifier: The Threshold DistributionsBy Shih-ho ChengIn the Trust and Safety team at Airbnb, we use the random forest classifier in many of our risk mitigation models. Despite our successes with it, the ensemble of trees…"
70,https://medium.com/@clarecorthell/where-successful-data-scientists-sit-815a49319b79?source=tag_archive---------2----------------,815a49319b79,2015-10-01T23:11:07.760Z,1,Where Successful Data Scientists SitI often hear data science leaders pose this question:
3,https://medium.com/@ianblu1/love-this-article-480eae7efeed?source=tag_archive---------1----------------,480eae7efeed,2015-10-02T17:33:54.202Z,1,"Love this article. There is another approach here- distributed for work, centralized for management. That way the DS isn’t working in isolation, rather their efforts are wrapped in the broader effort of a cross functional project team working towards generating a business value nugget. BUT they are not beholden to the manager of a functional group…"
604,https://medium.com/@pullnews/what-i-learned-about-climate-change-the-science-is-not-settled-1e3ae4712ace?source=tag_archive---------0----------------,1e3ae4712ace,2015-10-16T07:30:55.096Z,84,What I Learned about Climate Change: The Science is not Settled- David Siegel
602,https://medium.com/rants-on-machine-learning/what-to-do-with-small-data-d253254d1a89?source=tag_archive---------1----------------,d253254d1a89,2015-10-06T05:18:39.291Z,6,What to do with “small” data?By Ahmed El Deeb
336,https://medium.com/@metjush/4-reasons-why-economists-make-great-data-scientists-and-why-no-one-tells-them-524478845ec2?source=tag_archive---------2----------------,524478845ec2,2015-10-23T10:51:07.970Z,7,4 Reasons Why Economists Make Great Data Scientists (And Why No One Tells Them)
375,https://medium.com/@nwokedi/machine-learning-isn-t-data-science-67cc66867dbc?source=tag_archive---------3----------------,67cc66867dbc,2015-10-31T19:36:57.608Z,4,"Machine Learning Isn’t Data ScienceToo often, Machine Learning is used synonymously with Data Science. Before I knew what both of…"
88,https://blog.postmates.com/estimating-delivery-times-a-case-study-in-practical-machine-learning-e70f677e736c?source=tag_archive---------5----------------,e70f677e736c,2015-10-23T20:44:00.000Z,4,Estimating Delivery Times: A Case Study In Practical Machine Learning
149,https://medium.com/@oceankidbilly/python-vs-r-vs-cobol-which-is-best-for-data-science-7b2979c6a000?source=tag_archive---------6----------------,7b2979c6a000,2015-10-27T15:27:06.671Z,18,Python vs. R vs. COBOL: Which is best for Data Science?We put the hottest languages to the test!Sorting an ArrayR: sort(x)Python:
90,https://medium.com/neo4j/an-analysis-of-twitter-influencers-in-the-field-of-data-science-big-data-48b0809027ef?source=tag_archive---------7----------------,48b0809027ef,2015-10-16T09:06:53.829Z,3,An analysis of Twitter Influencers in the field of Data Science & Big DataObjective
37,https://medium.com/@chris_bour/a-data-science-landscape-one-year-after-d888c3115c10?source=tag_archive---------8----------------,d888c3115c10,2015-10-18T20:47:46.531Z,3,"A Data Science Landscape, One Year AfterThis is the transcript of the “Data Scientist 2015” Paris conference opening keynote."
26,https://medium.com/@alevitale/notes-from-deep-learning-summit-2015-london-day-1-1599f603a40b?source=tag_archive---------9----------------,1599f603a40b,2015-10-01T16:37:35.837Z,3,Notes from Deep Learning Summit 2015 London — Day 1
1,https://medium.com/@ValidScience/the-leon-project-big-data-for-social-science-3f6328af6d21?source=tag_archive---------0----------------,3f6328af6d21,2015-10-04T09:05:56.919Z,2,The Leon Project: Big Data for Social ScienceI’ve decided to go public with the key elements of a project I’ve been working on. Consider the following an informal project summary.Summary
15,https://medium.com/the-astronomer-journey/astronomer-update-8-67254d50aa34?source=tag_archive---------1----------------,67254d50aa34,2015-10-04T23:09:11.063Z,1,"Astronomer Update #8As we build Astronomer, a data collection platform, we’re sharing a weekly progress update for self-accountability, and we…"
602,https://medium.com/rants-on-machine-learning/what-to-do-with-small-data-d253254d1a89?source=tag_archive---------0----------------,d253254d1a89,2015-10-06T05:18:39.291Z,6,What to do with “small” data?By Ahmed El Deeb
201,https://medium.com/data-lab/how-much-do-people-read-on-their-phones-3cb86e45826b?source=tag_archive---------0----------------,3cb86e45826b,2015-10-08T02:02:46.018Z,4,"How much do people read on their phones?There is a notion that people don’t read substantial things on their phone. That is not true, at least based on how people read on Medium. The typical Medium App user spends 25% more time reading per day than Desktop users. Not only that, Medium App users…"
2,https://medium.com/@swainjo/rugby-world-cup-first-week-on-twitter-1bfc56d3f6d5?source=tag_archive---------2----------------,1bfc56d3f6d5,2015-10-08T13:13:35.979Z,2,Rugby World Cup — First Week on TwitterOverview
25,https://medium.com/@Stefania_druga/programing-collective-intelligence-d232b52469f4?source=tag_archive---------3----------------,d232b52469f4,2015-10-08T19:50:40.083Z,1,Programing collective intelligenceHow to build the simplest recommendation engine in ruby
13,https://medium.com/@ojengwa/r-vs-python-comparative-analysis-3c1dfad14571?source=tag_archive---------6----------------,3c1dfad14571,2015-10-08T12:12:06.756Z,1,"R vs Python: Comparative AnalysisThere have been dozens of articles written comparing Python and R from a subjective standpoint. I’ll add our own views at some point, but this article aims to look at the languages more objectively. I’ll analyze a dataset side by side in Python and R, and show what code…"
34,https://medium.com/@georgexing/the-data-driven-organization-s-hierarchy-of-needs-af50e86ead1?source=tag_archive---------0----------------,af50e86ead1,2015-10-12T07:34:59.175Z,1,"The data-driven organization’s hierarchy of needsWhat it means to be data-drivenEvery company wants to be more data-driven, but how does one go about making it happen? As they grow, many startups (large/small, consumer/enterprise) will travel on…"
12,https://medium.com/the-data-experience/bayes-impact-big-data-for-good-cbcf3b0d89f7?source=tag_archive---------1----------------,cbcf3b0d89f7,2015-10-14T18:13:25.510Z,1,Bayes Impact: Big data for goodA San Francisco nonprofit that has attracted lots of support aims to…
42,https://medium.com/@jthandy/the-data-infrastructure-meta-analysis-how-top-engineering-organizations-built-their-big-data-2e704f787670?source=tag_archive---------0----------------,2e704f787670,2015-10-15T11:00:09.000Z,2,The Data Infrastructure Meta-Analysis: How Top Engineering Organizations Built Their Big Data StacksRJMetrics Pipeline is now Stitch. Read about this change here.
16,https://blog.dssg-berlin.org/warum-datenanalyse-f%C3%BCr-das-gemeinwohl-add0acdbc089?source=tag_archive---------1----------------,add0acdbc089,2015-10-15T23:19:47.536Z,1,"Warum Datenanalyse für das Gemeinwohl?In einer Woche werden wir, Data Science for Social Good Berlin (DSSG Berlin), unseren ersten Data Dive veranstalten. Hierbei werden Freiwillige aus der Data- Science-Community Non-Profit-Organisationen (NPOs) mit Datenanalyse (Data Science) unterstützen. Wir…"
13,https://medium.com/@chrisdowsett/an-exciting-new-idea-for-analytics-and-big-data-anticipatory-modeling-5fab0c634d59?source=tag_archive---------2----------------,5fab0c634d59,2015-10-15T08:38:15.354Z,1,An exciting new idea for analytics and big data — Anticipatory Modeling
604,https://medium.com/@pullnews/what-i-learned-about-climate-change-the-science-is-not-settled-1e3ae4712ace?source=tag_archive---------0----------------,1e3ae4712ace,2015-10-16T07:30:55.096Z,84,What I Learned about Climate Change: The Science is not Settled- David Siegel
90,https://medium.com/neo4j/an-analysis-of-twitter-influencers-in-the-field-of-data-science-big-data-48b0809027ef?source=tag_archive---------1----------------,48b0809027ef,2015-10-16T09:06:53.829Z,3,An analysis of Twitter Influencers in the field of Data Science & Big DataObjective
37,https://medium.com/@chris_bour/a-data-science-landscape-one-year-after-d888c3115c10?source=tag_archive---------0----------------,d888c3115c10,2015-10-18T20:47:46.531Z,3,"A Data Science Landscape, One Year AfterThis is the transcript of the “Data Scientist 2015” Paris conference opening keynote."
8,https://medium.com/the-astronomer-journey/astronomer-update-10-8fd530b55bf3?source=tag_archive---------3----------------,8fd530b55bf3,2015-10-19T04:19:19.072Z,1,"Astronomer Update #10As we build Astronomer, a data sharing platform, we share a progress update each week for self-accountability (and for…"
23,https://medium.com/airbnb-engineering/confidence-splitting-criterions-can-improve-precision-and-recall-in-random-forest-classifiers-ad2d4ba696a4?source=tag_archive---------0----------------,ad2d4ba696a4,2015-10-20T16:34:09.000Z,1,Confidence Splitting Criterions Can Improve Precision And Recall in Random Forest ClassifiersBy Alok GuptaThe Trust and Safety Team maintains a number of models for predicting and detecting fraudulent online and offline behaviour. A…
65,https://medium.com/@saagrawa/i-am-hiring-without-resumes-or-puzzles-2ac6f11002c0?source=tag_archive---------1----------------,2ac6f11002c0,2015-10-20T12:56:16.714Z,3,I am Hiring. Without Resumes or PuzzlesI have had the opportunity to interview and hire hundreds of people in my career — across…
20,https://medium.com/human-beings-not-human-resources/life-as-an-intern-at-belong-co-622691488087?source=tag_archive---------0----------------,622691488087,2015-10-21T15:00:58.000Z,1,Life as an Intern at Belong.coThis is the story from the far faraway land of B2B Enterprise SaaS. It is the journey of a squire learning the ropes from the Knights at Belong.co
28,https://medium.com/@DFJvc/periscope-data-built-impossibly-fast-for-data-scientists-38ef1c27aca8?source=tag_archive---------1----------------,38ef1c27aca8,2015-10-22T15:52:20.968Z,1,Periscope Data — Built Impossibly Fast for Data Scientists
336,https://medium.com/@metjush/4-reasons-why-economists-make-great-data-scientists-and-why-no-one-tells-them-524478845ec2?source=tag_archive---------0----------------,524478845ec2,2015-10-23T10:51:07.970Z,7,4 Reasons Why Economists Make Great Data Scientists (And Why No One Tells Them)
