claps,link,post_id,post_time,response,title
213,https://medium.freecodecamp.org/10-takeaways-from-22-data-visualization-practitioners-at-openvisconf-a4a3a5b96fcd?source=tag_archive---------0----------------,a4a3a5b96fcd,2016-05-01T20:44:16.436Z,6,10 Takeaways from 22 Data Visualization Practitioners at #OpenVisConf
1,https://medium.com/@acadiagoodmanwilson/on-the-way-out-f6812911098?source=tag_archive---------1----------------,f6812911098,2016-05-01T14:21:55.156Z,4,ON the way out!We are in the areplane & we are on our way to Costa Rica!! Bothe of our flites are 3 hours! We are so excited! On the areplanes I think about the donuts we had for breckfast! I had a glazed donut! Mom had a chocolate & Dad had a buttermilk! But dad is going to be on a plane next weeck.
63,https://medium.com/@UdacityINDIA/from-a-regular-tech-job-to-a-cutting-edge-data-science-career-the-soumya-ranjan-mohanty-story-d60f7c326f72?source=tag_archive---------0----------------,d60f7c326f72,2016-05-02T13:08:33.320Z,1,From a regular tech job to a cutting-edge data science career — the Soumya Ranjan Mohanty story
5,https://medium.com/the-data-logs/what-do-you-want-to-learn-know-9a7b06e4815e?source=tag_archive---------2----------------,9a7b06e4815e,2016-05-02T21:51:36.610Z,1,What do YOU want to learn/know?Hey everyone! I’m really sorry about my absence in April. It was a crazy month for me and I had to move. But I’m still learning data science. But enough about me! Today I have a request from you. I want to know what data science topic or thing related to my journey do you…
1.6K,https://medium.freecodecamp.org/we-asked-15-000-people-who-they-are-and-how-theyre-learning-to-code-4104e29b2781?source=tag_archive---------0----------------,4104e29b2781,2016-05-03T20:14:43.991Z,53,"We asked 15,000 people who they are, and how they’re learning to code"
6,https://medium.com/@RobinCRLee/review-on-columbia-qmss-ma-program-d22c0db2f0d7?source=tag_archive---------1----------------,d22c0db2f0d7,2016-05-03T02:03:36.662Z,3,"Review on Columbia QMSS MA ProgramIt’s been three months since I began the MA in Quantitative Methods in the Social Sciences. I’d like to review the curriculum structure, courses I’ve taken,curriculum/degree requirement"
14,https://medium.com/lightspeed-venture-partners/everstrings-vincent-yang-x-man-at-work-2c3399aa5655?source=tag_archive---------2----------------,2c3399aa5655,2016-05-03T15:16:02.746Z,2,"EverString’s Vincent Yang: X-man at WorkAt Lightspeed, we talk a lot about entrepreneurs that have the “X-factor.” The X-factor…"
1,https://newsletter.jupyter.org/jupyter-newsletter-2-march-30-e73bdefd185f?source=tag_archive---------4----------------,e73bdefd185f,2016-05-03T18:27:02.684Z,1,"Jupyter Newsletter 2 • March 30, 2016JupyterDays Boston recapOur latest collaborative event, JupyterDays Boston, brought out over 100 people for two days (March 17–18, 2016) to learn and share their enthusiasm for Jupyter. Day one consisted of various…"
8,https://medium.com/edtech-trends/changing-the-world-one-byte-at-the-time-673045799cbd?source=tag_archive---------6----------------,673045799cbd,2016-05-03T09:36:02.197Z,1,"Changing the World One Byte at the TimeData Scientists are the rock stars of the tech world, and…"
67,https://medium.com/@5agado/a-quest-for-better-sleep-with-fitbit-data-analysis-5f10b3f548a?source=tag_archive---------0----------------,5f10b3f548a,2016-05-04T13:11:13.146Z,3,"A Quest for Better Sleep with Fitbit Data AnalysisFirst thing first: the data.Kind of a pointless quest if I’m not able to get my hands on my Fitbit data; like the armor for a naked hero going to battle, I would not even stand up from the couch without it, and I actually feared to be in…"
